tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
237,0.5400,-0.1103,0.0098,3.003,good,0.000,3.59,0,0,0,0,10.04,3,0.0,,,
238,0.5400,-0.1089,0.2047,2.999,good,0.007,3.13,0,0,0,0,9.63,3,0.0,,,
239,0.5400,-0.1081,-0.0543,3.005,good,0.007,1.92,0,0,0,0,9.25,3,0.0,,,
244,0.5400,-0.1170,-0.1316,2.992,good,0.007,2.82,0,0,0,0,12.53,2,0.0,,,
241,0.5440,-0.1159,-0.1147,2.894,good,0.001,4.41,0,0,0,0,14.58,3,0.0,,,
242,0.5440,-0.1118,-0.0313,2.997,good,0.000,3.18,0,0,0,0,10.66,3,0.0,,,
243,0.5440,-0.1128,0.1540,3.000,good,0.005,3.56,0,0,0,0,10.94,3,0.0,,,
252,0.5440,-0.1180,-0.1939,3.004,good,0.450,7.39,0,0,0,0,12.58,2,0.0,,,
253,0.5440,-0.1163,-0.1816,3.009,sour,1.000,35.18,1,1,1,0,11.89,2,3.2,8,242,242
245,0.5480,-0.1140,0.1763,2.994,good,0.000,5.15,0,0,0,0,11.50,3,0.0,,,
246,0.5480,-0.1141,0.2381,2.996,good,0.000,3.82,0,0,0,0,11.48,3,0.0,,,
