tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
215,0.5080,-0.1064,0.0599,3.440,good,0.000,2.10,0,0,0,0,-0.00,3,0.0,,,
218,0.5080,-0.1197,-0.2188,2.998,good,0.000,5.07,0,0,0,0,13.31,2,0.0,,,
216,0.5120,-0.1150,-0.0958,2.996,sour,1.000,17.39,1,1,1,0,11.77,3,3.2,19,226,226
217,0.5120,-0.1124,0.1108,3.018,good,0.001,2.90,0,0,0,0,10.37,3,0.0,,,
219,0.5120,-0.1184,-0.1989,2.998,good,0.006,2.91,0,0,0,0,12.85,2,0.0,,,
220,0.5160,-0.1194,0.1531,3.033,good,0.000,3.07,0,0,0,0,12.33,2,0.0,,,
222,0.5200,-0.1189,-0.1337,3.196,good,0.002,8.04,0,0,0,0,8.49,2,0.0,,,
223,0.5200,-0.1189,-0.2340,2.993,good,0.008,4.73,0,0,0,0,13.14,2,0.0,,,
224,0.5200,-0.1172,0.2066,2.995,good,0.000,2.62,0,0,0,0,12.53,2,0.0,,,
225,0.5200,-0.1173,-0.0138,3.009,faded,1.000,5.17,1,1,1,0,12.22,2,3.2,30,203,203
221,0.5240,-0.1123,0.1349,2.999,good,0.002,2.66,0,0,0,0,10.80,3,0.0,,,
228,0.5240,-0.1188,0.0928,2.996,good,0.000,4.32,0,0,0,0,13.02,2,0.0,,,
226,0.5280,-0.1173,-0.1282,2.811,good,0.000,2.73,0,0,0,0,17.30,3,0.0,,,
227,0.5280,-0.1127,0.1590,3.159,good,0.000,3.32,0,0,0,0,7.35,3,0.0,,,
232,0.5280,-0.1157,-0.0171,2.994,good,0.004,4.08,0,0,0,0,12.05,2,0.0,,,
229,0.5320,-0.1132,-0.2135,3.012,good,0.001,18.87,1,1,1,0,10.78,3,9.0,4|5|3,239,239
230,0.5320,-0.1108,0.0948,2.996,good,0.000,4.21,0,0,0,0,10.37,3,0.0,,,
231,0.5320,-0.1094,-0.0258,2.885,faded,1.000,6.58,1,1,1,0,12.57,3,3.2,28,246,246
